cocktail,ndrugs,dose,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,response,rlog
1+5+8+9,4,7,1,0,0,0,1,0,0,1,1,0,0.390666666666667,-0.939900597513289
1+5+8+9,4,8,1,0,0,0,1,0,0,1,1,0,0.398666666666667,-0.91962963313967
1+5+8+9,4,9,1,0,0,0,1,0,0,1,1,0,0.288333333333333,-1.24363806071837
1+5+8+9,4,10,1,0,0,0,1,0,0,1,1,0,0.257333333333333,-1.35738301762547
1+5+8+9,4,11,1,0,0,0,1,0,0,1,1,0,0.060333333333333,-2.80787053638442
1+5+8+9,4,12,1,0,0,0,1,0,0,1,1,0,0.054666666666667,-2.90650113982605
1+5+8+9,4,13,1,0,0,0,1,0,0,1,1,0,0.051666666666667,-2.962942450731
1+6+7+8,4,1,1,0,0,0,0,1,1,1,0,0,1.11,0.104360015324243
1+6+7+8,4,2,1,0,0,0,0,1,1,1,0,0,1.03466666666667,0.034079313652863
1+6+7+8,4,3,1,0,0,0,0,1,1,1,0,0,0.788666666666667,-0.237411523111915
1+6+7+8,4,4,1,0,0,0,0,1,1,1,0,0,0.647,-0.435408984481237
1+6+7+8,4,5,1,0,0,0,0,1,1,1,0,0,0.651333333333333,-0.428733735047519
1+6+7+8,4,6,1,0,0,0,0,1,1,1,0,0,0.423666666666667,-0.858808296460793
1+6+7+8,4,7,1,0,0,0,0,1,1,1,0,0,0.336666666666667,-1.08866195781494
1+6+7+8,4,8,1,0,0,0,0,1,1,1,0,0,0.269666666666667,-1.31056865059176
1+6+7+8,4,9,1,0,0,0,0,1,1,1,0,0,0.207,-1.57503648571677
1+6+7+8,4,10,1,0,0,0,0,1,1,1,0,0,0.209333333333333,-1.56382740118205
1+6+7+8,4,11,1,0,0,0,0,1,1,1,0,0,0.166,-1.79576749062559
1+6+7+8,4,12,1,0,0,0,0,1,1,1,0,0,0.126333333333333,-2.06883136256782
1+6+7+8,4,13,1,0,0,0,0,1,1,1,0,0,0.067,-2.70306265959117
1+6+7+9,4,1,1,0,0,0,0,1,1,0,1,0,0.906,-0.098715972939158
1+6+7+9,4,2,1,0,0,0,0,1,1,0,1,0,0.849333333333333,-0.163303550958193
1+6+7+9,4,3,1,0,0,0,0,1,1,0,1,0,0.699,-0.358104536748327
1+6+7+9,4,4,1,0,0,0,0,1,1,0,1,0,0.525333333333333,-0.643722297232422
1+6+7+9,4,5,1,0,0,0,0,1,1,0,1,0,0.448333333333333,-0.802218275614307
1+6+7+9,4,6,1,0,0,0,0,1,1,0,1,0,0.372,-0.98886142470899
1+6+7+9,4,7,1,0,0,0,0,1,1,0,1,0,0.343666666666667,-1.06808308363329
1+6+7+9,4,8,1,0,0,0,0,1,1,0,1,0,0.233,-1.45671682541644
1+6+7+9,4,9,1,0,0,0,0,1,1,0,1,0,0.208333333333333,-1.56861591791385
1+6+7+9,4,10,1,0,0,0,0,1,1,0,1,0,0.163666666666667,-1.80992343985573
1+6+7+9,4,11,1,0,0,0,0,1,1,0,1,0,0.124333333333333,-2.08478914800643
1+6+7+9,4,12,1,0,0,0,0,1,1,0,1,0,0.066333333333333,-2.71306274292575
1+6+7+9,4,13,1,0,0,0,0,1,1,0,1,0,0.053666666666667,-2.92496320266578
3+4+7+10,4,1,0,0,1,1,0,0,1,0,0,1,0.911333333333333,-0.092846550366352
3+4+7+10,4,2,0,0,1,1,0,0,1,0,0,1,0.749666666666667,-0.288126615690931
3+4+7+10,4,3,0,0,1,1,0,0,1,0,0,1,0.627666666666667,-0.465746038993094
3+4+7+10,4,4,0,0,1,1,0,0,1,0,0,1,0.556333333333333,-0.586387643988412
3+4+7+10,4,5,0,0,1,1,0,0,1,0,0,1,0.441,-0.818710403535291
3+4+7+10,4,6,0,0,1,1,0,0,1,0,0,1,0.382666666666667,-0.960590990770735
3+4+7+10,4,7,0,0,1,1,0,0,1,0,0,1,0.349333333333333,-1.05172870276926
3+4+7+10,4,8,0,0,1,1,0,0,1,0,0,1,0.328,-1.11474167059799
3+4+7+10,4,9,0,0,1,1,0,0,1,0,0,1,0.273333333333333,-1.29706322739195
3+4+7+10,4,10,0,0,1,1,0,0,1,0,0,1,0.236666666666667,-1.44110259761489
3+4+7+10,4,11,0,0,1,1,0,0,1,0,0,1,0.255333333333333,-1.36518539790966
3+4+7+10,4,12,0,0,1,1,0,0,1,0,0,1,0.21,-1.56064774826467
3+4+7+10,4,13,0,0,1,1,0,0,1,0,0,1,0.179,-1.72036947314138
3+5+6+8,4,1,0,0,1,0,1,1,0,1,0,0,1.07766666666667,0.074798210075186
3+5+6+8,4,2,0,0,1,0,1,1,0,1,0,0,1.04733333333333,0.04624725116532
3+5+6+8,4,3,0,0,1,0,1,1,0,1,0,0,0.799666666666667,-0.223560304810552
3+5+6+8,4,4,0,0,1,0,1,1,0,1,0,0,0.749,-0.289016295464918
3+5+6+8,4,5,0,0,1,0,1,1,0,1,0,0,0.754333333333333,-0.281920922016709
3+5+6+8,4,6,0,0,1,0,1,1,0,1,0,0,0.666,-0.406465608441748
3+5+6+8,4,7,0,0,1,0,1,1,0,1,0,0,0.668,-0.403467105445491
3+5+6+8,4,8,0,0,1,0,1,1,0,1,0,0,0.630666666666667,-0.460977818038423
3+5+6+8,4,9,0,0,1,0,1,1,0,1,0,0,0.634,-0.455706324544911
3+5+6+8,4,10,0,0,1,0,1,1,0,1,0,0,0.581666666666667,-0.541857733013719
3+5+6+8,4,11,0,0,1,0,1,1,0,1,0,0,0.54,-0.616186139423817
3+5+6+8,4,12,0,0,1,0,1,1,0,1,0,0,0.461666666666667,-0.772912149028808
3+5+6+8,4,13,0,0,1,0,1,1,0,1,0,0,0.384333333333333,-0.956245047381188
1+2+4+10,4,1,1,1,0,1,0,0,0,0,0,1,0.528,-0.638658995275876
1+2+4+10,4,2,1,1,0,1,0,0,0,0,0,1,0.3955,-0.927604491774428
1+2+4+10,4,3,1,1,0,1,0,0,0,0,0,1,0.331,-1.10563690360507
1+2+4+10,4,4,1,1,0,1,0,0,0,0,0,1,0.3025,-1.19567400151124
1+2+4+10,4,5,1,1,0,1,0,0,0,0,0,1,0.277,-1.2837377727948
1+2+4+10,4,6,1,1,0,1,0,0,0,0,0,1,0.2205,-1.51185758409524
1+2+4+10,4,7,1,1,0,1,0,0,0,0,0,1,0.207,-1.57503648571677
1+2+4+10,4,8,1,1,0,1,0,0,0,0,0,1,0.17,-1.77195684193188
1+2+4+10,4,9,1,1,0,1,0,0,0,0,0,1,0.172,-1.76026080216868
1+2+4+10,4,10,1,1,0,1,0,0,0,0,0,1,0.1905,-1.65810308441538
1+2+4+10,4,11,1,1,0,1,0,0,0,0,0,1,0.1355,-1.99878363866238
1+2+4+10,4,12,1,1,0,1,0,0,0,0,0,1,0.179,-1.72036947314138
1+2+4+10,4,13,1,1,0,1,0,0,0,0,0,1,0.133,-2.01740615076038
2+4+8+10,4,1,0,1,0,1,0,0,0,1,0,1,0.5025,-0.688159639048906
2+4+8+10,4,2,0,1,0,1,0,0,0,1,0,1,0.3465,-1.05987246035218
2+4+8+10,4,3,0,1,0,1,0,0,0,1,0,1,0.2995,-1.20564086142663
2+4+8+10,4,4,0,1,0,1,0,0,0,1,0,1,0.255,-1.36649173382371
2+4+8+10,4,5,0,1,0,1,0,0,0,1,0,1,0.228,-1.4784096500277
2+4+8+10,4,6,0,1,0,1,0,0,0,1,0,1,0.183,-1.69826912614072
2+4+8+10,4,7,0,1,0,1,0,0,0,1,0,1,0.181,-1.70925824771631
2+4+8+10,4,8,0,1,0,1,0,0,0,1,0,1,0.164,-1.80788885115794
2+4+8+10,4,9,0,1,0,1,0,0,0,1,0,1,0.1465,-1.92072985052502
2+4+8+10,4,10,0,1,0,1,0,0,0,1,0,1,0.1405,-1.96254779020834
2+4+8+10,4,11,0,1,0,1,0,0,0,1,0,1,0.152,-1.88387475813586
2+4+8+10,4,12,0,1,0,1,0,0,0,1,0,1,0.1115,-2.19373068808196
2+4+8+10,4,13,0,1,0,1,0,0,0,1,0,1,0.061,-2.79688141480883
3+5+7+8,4,1,0,0,1,0,1,0,1,1,0,0,0.6995,-0.357389484876601
3+5+7+8,4,2,0,0,1,0,1,0,1,1,0,0,0.7235,-0.323654732910598
3+5+7+8,4,3,0,0,1,0,1,0,1,1,0,0,0.6965,-0.361687485762277
3+5+7+8,4,4,0,0,1,0,1,0,1,1,0,0,0.4625,-0.771108722029657
3+5+7+8,4,5,0,0,1,0,1,0,1,1,0,0,0.4575,-0.781978394266561
3+5+7+8,4,6,0,0,1,0,1,0,1,1,0,0,0.421,-0.865122445299756
3+5+7+8,4,7,0,0,1,0,1,0,1,1,0,0,0.3765,-0.976837231742189
3+5+7+8,4,8,0,0,1,0,1,0,1,1,0,0,0.3495,-1.05125171730827
3+5+7+8,4,9,0,0,1,0,1,0,1,1,0,0,0.344,-1.06711362160874
3+5+7+8,4,10,0,0,1,0,1,0,1,1,0,0,0.3215,-1.13475773530446
3+5+7+8,4,11,0,0,1,0,1,0,1,1,0,0,0.3185,-1.14413280396992
3+5+7+8,4,12,0,0,1,0,1,0,1,1,0,0,0.3115,-1.16635594075463
3+5+7+8,4,13,0,0,1,0,1,0,1,1,0,0,0.2965,-1.21570806054436
4+5+7+8,4,1,0,0,0,1,1,0,1,1,0,0,0.6875,-0.374693449441411
4+5+7+8,4,2,0,0,0,1,1,0,1,1,0,0,0.684,-0.379797361359587
4+5+7+8,4,3,0,0,0,1,1,0,1,1,0,0,0.5955,-0.518353890186782
4+5+7+8,4,4,0,0,0,1,1,0,1,1,0,0,0.5195,-0.654888468442855
4+5+7+8,4,5,0,0,0,1,1,0,1,1,0,0,0.4395,-0.822117561856905
4+5+7+8,4,6,0,0,0,1,1,0,1,1,0,0,0.38,-0.967584026261706
4+5+7+8,4,7,0,0,0,1,1,0,1,1,0,0,0.341,-1.07587280169862
4+5+7+8,4,8,0,0,0,1,1,0,1,1,0,0,0.3515,-1.04554556773142
4+5+7+8,4,9,0,0,0,1,1,0,1,1,0,0,0.3665,-1.00375675765543
4+5+7+8,4,10,0,0,0,1,1,0,1,1,0,0,0.3035,-1.19237366848258
4+5+7+8,4,11,0,0,0,1,1,0,1,1,0,0,0.292,-1.23100147671386
4+5+7+8,4,12,0,0,0,1,1,0,1,1,0,0,0.2765,-1.28554445801975
4+5+7+8,4,13,0,0,0,1,1,0,1,1,0,0,0.273,-1.29828348379718
1+3+4+6+7,5,1,1,0,1,1,0,1,1,0,0,0,0.934,-0.068278840753295
1+3+4+6+7,5,2,1,0,1,1,0,1,1,0,0,0,0.900166666666667,-0.105175347617301
1+3+4+6+7,5,3,1,0,1,1,0,1,1,0,0,0,0.873833333333333,-0.134865615637659
1+3+4+6+7,5,4,1,0,1,1,0,1,1,0,0,0,0.863,-0.147340587898709
1+3+4+6+7,5,5,1,0,1,1,0,1,1,0,0,0,0.7965,-0.227528149632034
1+3+4+6+7,5,6,1,0,1,1,0,1,1,0,0,0,0.624666666666667,-0.470537104851879
1+3+4+6+7,5,7,1,0,1,1,0,1,1,0,0,0,0.498333333333333,-0.69648608182546
1+3+4+6+7,5,8,1,0,1,1,0,1,1,0,0,0,0.336833333333333,-1.08816703080657
1+3+4+6+7,5,9,1,0,1,1,0,1,1,0,0,0,0.282,-1.26584820804402
1+3+4+6+7,5,10,1,0,1,1,0,1,1,0,0,0,0.259833333333333,-1.34771487915242
1+3+4+6+7,5,11,1,0,1,1,0,1,1,0,0,0,0.223166666666667,-1.49983640251902
1+3+4+6+7,5,12,1,0,1,1,0,1,1,0,0,0,0.160333333333333,-1.83050029754449
1+3+4+6+7,5,13,1,0,1,1,0,1,1,0,0,0,0.1215,-2.10784101620153
3+6+7+9+10,5,1,0,0,1,0,0,1,1,0,1,1,0.9335,-0.06881431600036
3+6+7+9+10,5,2,0,0,1,0,0,1,1,0,1,1,0.754166666666667,-0.282141892076166
3+6+7+9+10,5,3,0,0,1,0,0,1,1,0,1,1,0.660666666666667,-0.414505852760313
3+6+7+9+10,5,4,0,0,1,0,0,1,1,0,1,1,0.597666666666667,-0.514722094045114
3+6+7+9+10,5,5,0,0,1,0,0,1,1,0,1,1,0.528333333333333,-0.638027881338866
3+6+7+9+10,5,6,0,0,1,0,0,1,1,0,1,1,0.498666666666667,-0.695817409115824
3+6+7+9+10,5,7,0,0,1,0,0,1,1,0,1,1,0.484666666666667,-0.724293909556782
3+6+7+9+10,5,8,0,0,1,0,0,1,1,0,1,1,0.456,-0.785262469467751
3+6+7+9+10,5,9,0,0,1,0,0,1,1,0,1,1,0.4365,-0.82896690370248
3+6+7+9+10,5,10,0,0,1,0,0,1,1,0,1,1,0.428833333333333,-0.846686935928448
3+6+7+9+10,5,11,0,0,1,0,0,1,1,0,1,1,0.407666666666667,-0.897305431963074
3+6+7+9+10,5,12,0,0,1,0,0,1,1,0,1,1,0.412166666666667,-0.886327480688776
3+6+7+9+10,5,13,0,0,1,0,0,1,1,0,1,1,0.3855,-0.953214085978753
1+3+4+5+9,5,1,1,0,1,1,1,0,0,0,1,0,0.877333333333333,-0.130868275205039
1+3+4+5+9,5,2,1,0,1,1,1,0,0,0,1,0,0.717666666666667,-0.331750070285884
1+3+4+5+9,5,3,1,0,1,1,1,0,0,0,1,0,0.624666666666667,-0.470537104851879
1+3+4+5+9,5,4,1,0,1,1,1,0,0,0,1,0,0.571333333333333,-0.559782468492522
1+3+4+5+9,5,5,1,0,1,1,1,0,0,0,1,0,0.474666666666667,-0.745142475678326
1+3+4+5+9,5,6,1,0,1,1,1,0,0,0,1,0,0.464,-0.767870726755882
1+3+4+5+9,5,7,1,0,1,1,1,0,0,0,1,0,0.424666666666667,-0.856450731518138
1+3+4+5+9,5,8,1,0,1,1,1,0,0,0,1,0,0.406,-0.901402119380404
1+3+4+5+9,5,9,1,0,1,1,1,0,0,0,1,0,0.321,-1.13631415585212
1+3+4+5+9,5,10,1,0,1,1,1,0,0,0,1,0,0.252,-1.37832619147071
1+3+4+5+9,5,11,1,0,1,1,1,0,0,0,1,0,0.233333333333333,-1.45528723260684
1+3+4+5+9,5,12,1,0,1,1,1,0,0,0,1,0,0.238333333333333,-1.43408502495624
1+3+4+5+9,5,13,1,0,1,1,1,0,0,0,1,0,0.183666666666667,-1.69463275849733
1+3+4+6+8,5,1,1,0,1,1,0,1,0,1,0,0,0.987666666666667,-0.012410020076682
1+3+4+6+8,5,2,1,0,1,1,0,1,0,1,0,0,0.895,-0.110931560707282
1+3+4+6+8,5,3,1,0,1,1,0,1,0,1,0,0,0.770666666666667,-0.260499337857979
1+3+4+6+8,5,4,1,0,1,1,0,1,0,1,0,0,0.677333333333333,-0.389591758951874
1+3+4+6+8,5,5,1,0,1,1,0,1,0,1,0,0,0.520333333333333,-0.653285647134815
1+3+4+6+8,5,6,1,0,1,1,0,1,0,1,0,0,0.474,-0.74654795728706
1+3+4+6+8,5,7,1,0,1,1,0,1,0,1,0,0,0.404,-0.906340401020987
1+3+4+6+8,5,8,1,0,1,1,0,1,0,1,0,0,0.362333333333333,-1.01519068052904
1+3+4+6+8,5,9,1,0,1,1,0,1,0,1,0,0,0.317,-1.14885350510486
1+3+4+6+8,5,10,1,0,1,1,0,1,0,1,0,0,0.355,-1.03563748950672
1+3+4+6+8,5,11,1,0,1,1,0,1,0,1,0,0,0.254,-1.3704210119636
1+3+4+6+8,5,12,1,0,1,1,0,1,0,1,0,0,0.243,-1.41469383564159
1+3+4+6+8,5,13,1,0,1,1,0,1,0,1,0,0,0.143333333333333,-1.94258235896264
1+3+4+8+9,5,1,1,0,1,1,0,0,0,1,1,0,0.899666666666667,-0.105730954632242
1+3+4+8+9,5,2,1,0,1,1,0,0,0,1,1,0,0.656333333333333,-0.421086489011121
1+3+4+8+9,5,3,1,0,1,1,0,0,0,1,1,0,0.572,-0.558616287602339
1+3+4+8+9,5,4,1,0,1,1,0,0,0,1,1,0,0.501333333333333,-0.690484063140462
1+3+4+8+9,5,5,1,0,1,1,0,0,0,1,1,0,0.44,-0.82098055206983
1+3+4+8+9,5,6,1,0,1,1,0,0,0,1,1,0,0.401666666666667,-0.912132721725491
1+3+4+8+9,5,7,1,0,1,1,0,0,0,1,1,0,0.386,-0.951917909517306
1+3+4+8+9,5,8,1,0,1,1,0,0,0,1,1,0,0.334333333333333,-1.09561677968831
1+3+4+8+9,5,9,1,0,1,1,0,0,0,1,1,0,0.276666666666667,-1.2849418668596
1+3+4+8+9,5,10,1,0,1,1,0,0,0,1,1,0,0.191666666666667,-1.6519975268529
1+3+4+8+9,5,11,1,0,1,1,0,0,0,1,1,0,0.182666666666667,-1.70009228070223
1+3+4+8+9,5,12,1,0,1,1,0,0,0,1,1,0,0.194666666666667,-1.63646658482202
1+3+4+8+9,5,13,1,0,1,1,0,0,0,1,1,0,0.198,-1.6194882482876
1+3+5+6+7,5,1,1,0,1,0,1,1,1,0,0,0,1.09233333333333,0.088316081048568
1+3+5+6+7,5,2,1,0,1,0,1,1,1,0,0,0,1.102,0.097126710730723
1+3+5+6+7,5,3,1,0,1,0,1,1,1,0,0,0,1.083,0.079734968018854
1+3+5+6+7,5,4,1,0,1,0,1,1,1,0,0,0,1.07666666666667,0.073869848566456
1+3+5+6+7,5,5,1,0,1,0,1,1,1,0,0,0,1.07266666666667,0.070147759902082
1+3+5+6+7,5,6,1,0,1,0,1,1,1,0,0,0,0.856,-0.155484902840395
1+3+5+6+7,5,7,1,0,1,0,1,1,1,0,0,0,0.721666666666667,-0.326191927213656
1+3+5+6+7,5,8,1,0,1,0,1,1,1,0,0,0,0.807333333333333,-0.214018643537209
1+3+5+6+7,5,9,1,0,1,0,1,1,1,0,0,0,0.290666666666667,-1.23557814374127
1+3+5+6+7,5,10,1,0,1,0,1,1,1,0,0,0,0.237666666666667,-1.43688614723595
1+3+5+6+7,5,11,1,0,1,0,1,1,1,0,0,0,0.277333333333333,-1.28253512682904
1+3+5+6+7,5,12,1,0,1,0,1,1,1,0,0,0,0.167666666666667,-1.78577739755051
1+3+5+6+7,5,13,1,0,1,0,1,1,1,0,0,0,0.177,-1.73160554640831
1+5+6+7+10,5,1,1,0,0,0,1,1,1,0,0,1,0.974,-0.026343975339602
1+5+6+7+10,5,2,1,0,0,0,1,1,1,0,0,1,0.965,-0.035627177643151
1+5+6+7+10,5,3,1,0,0,0,1,1,1,0,0,1,0.924,-0.079043207340453
1+5+6+7+10,5,4,1,0,0,0,1,1,1,0,0,1,0.881333333333333,-0.12631936667867
1+5+6+7+10,5,5,1,0,0,0,1,1,1,0,0,1,0.872,-0.136965855073157
1+5+6+7+10,5,6,1,0,0,0,1,1,1,0,0,1,0.860333333333333,-0.150435367931633
1+5+6+7+10,5,7,1,0,0,0,1,1,1,0,0,1,0.792666666666667,-0.23235249039952
1+5+6+7+10,5,8,1,0,0,0,1,1,1,0,0,1,0.741333333333333,-0.299304912279774
1+5+6+7+10,5,9,1,0,0,0,1,1,1,0,0,1,0.630666666666667,-0.460977818038423
1+5+6+7+10,5,10,1,0,0,0,1,1,1,0,0,1,0.578,-0.54818141030976
1+5+6+7+10,5,11,1,0,0,0,1,1,1,0,0,1,0.465666666666667,-0.764285208393285
1+5+6+7+10,5,12,1,0,0,0,1,1,1,0,0,1,0.405,-0.903868211875598
1+5+6+7+10,5,13,1,0,0,0,1,1,1,0,0,1,0.253666666666667,-1.37173420978856
1+6+7+8+10,5,1,1,0,0,0,0,1,1,1,0,1,0.956333333333333,-0.044648751668882
1+6+7+8+10,5,2,1,0,0,0,0,1,1,1,0,1,0.924333333333333,-0.078682522034469
1+6+7+8+10,5,3,1,0,0,0,0,1,1,1,0,1,0.868333333333333,-0.141179613462779
1+6+7+8+10,5,4,1,0,0,0,0,1,1,1,0,1,0.829333333333333,-0.187133113791177
1+6+7+8+10,5,5,1,0,0,0,0,1,1,1,0,1,0.764333333333333,-0.268751284792342
1+6+7+8+10,5,6,1,0,0,0,0,1,1,1,0,1,0.672666666666667,-0.396505366736692
1+6+7+8+10,5,7,1,0,0,0,0,1,1,1,0,1,0.570666666666667,-0.560950010948559
1+6+7+8+10,5,8,1,0,0,0,0,1,1,1,0,1,0.538,-0.619896718820353
1+6+7+8+10,5,9,1,0,0,0,0,1,1,1,0,1,0.381333333333333,-0.964081395710503
1+6+7+8+10,5,10,1,0,0,0,0,1,1,1,0,1,0.341333333333333,-1.07489576205079
1+6+7+8+10,5,11,1,0,0,0,0,1,1,1,0,1,0.254666666666667,-1.36779977848373
1+6+7+8+10,5,12,1,0,0,0,0,1,1,1,0,1,0.25,-1.38629436111989
1+6+7+8+10,5,13,1,0,0,0,0,1,1,1,0,1,0.242,-1.41881755282545
2+3+6+7+9,5,1,0,1,1,0,0,1,1,0,1,0,0.733666666666667,-0.309700486123785
2+3+6+7+9,5,2,0,1,1,0,0,1,1,0,1,0,0.601666666666667,-0.508051696883265
2+3+6+7+9,5,3,0,1,1,0,0,1,1,0,1,0,0.567666666666667,-0.566220886987558
2+3+6+7+9,5,4,0,1,1,0,0,1,1,0,1,0,0.497666666666667,-0.697824770111056
2+3+6+7+9,5,5,0,1,1,0,0,1,1,0,1,0,0.481333333333333,-0.731195248197475
2+3+6+7+9,5,6,0,1,1,0,0,1,1,0,1,0,0.47,-0.755022584278033
2+3+6+7+9,5,7,0,1,1,0,0,1,1,0,1,0,0.440333333333333,-0.820223263127921
2+3+6+7+9,5,8,0,1,1,0,0,1,1,0,1,0,0.453,-0.791863153499103
2+3+6+7+9,5,9,0,1,1,0,0,1,1,0,1,0,0.485,-0.723606388044654
2+3+6+7+9,5,10,0,1,1,0,0,1,1,0,1,0,0.436333333333333,-0.829348801740347
2+3+6+7+9,5,11,0,1,1,0,0,1,1,0,1,0,0.457333333333333,-0.782342759364416
2+3+6+7+9,5,12,0,1,1,0,0,1,1,0,1,0,0.440666666666667,-0.819466547238615
2+3+6+7+9,5,13,0,1,1,0,0,1,1,0,1,0,0.393,-0.933945667112876
2+3+6+8+9,5,1,0,1,1,0,0,1,0,1,1,0,0.773666666666667,-0.25661416137581
2+3+6+8+9,5,2,0,1,1,0,0,1,0,1,1,0,0.610333333333333,-0.493750022975736
2+3+6+8+9,5,3,0,1,1,0,0,1,0,1,1,0,0.639,-0.447850824604602
2+3+6+8+9,5,4,0,1,1,0,0,1,0,1,1,0,0.572666666666667,-0.557451465106046
2+3+6+8+9,5,5,0,1,1,0,0,1,0,1,1,0,0.533333333333333,-0.628608659422374
2+3+6+8+9,5,6,0,1,1,0,0,1,0,1,1,0,0.532,-0.631111789640493
2+3+6+8+9,5,7,0,1,1,0,0,1,0,1,1,0,0.483333333333333,-0.727048732235627
2+3+6+8+9,5,8,0,1,1,0,0,1,0,1,1,0,0.488666666666667,-0.71607468520365
2+3+6+8+9,5,9,0,1,1,0,0,1,0,1,1,0,0.471,-0.752897184965719
2+3+6+8+9,5,10,0,1,1,0,0,1,0,1,1,0,0.402666666666667,-0.909646189155486
2+3+6+8+9,5,11,0,1,1,0,0,1,0,1,1,0,0.393666666666667,-0.932250751452884
2+3+6+8+9,5,12,0,1,1,0,0,1,0,1,1,0,0.368333333333333,-0.998766953698394
2+3+6+8+9,5,13,0,1,1,0,0,1,0,1,1,0,0.352,-1.04412410338404
2+6+7+9+10,5,1,0,1,0,0,0,1,1,0,1,1,0.701,-0.355247391947547
2+6+7+9+10,5,2,0,1,0,0,0,1,1,0,1,1,0.586,-0.534435489405124
2+6+7+9+10,5,3,0,1,0,0,0,1,1,0,1,1,0.514,-0.665532013526972
2+6+7+9+10,5,4,0,1,0,0,0,1,1,0,1,1,0.428,-0.84863208340034
2+6+7+9+10,5,5,0,1,0,0,0,1,1,0,1,1,0.422333333333333,-0.861960387329108
2+6+7+9+10,5,6,0,1,0,0,0,1,1,0,1,1,0.404333333333333,-0.905515658706197
2+6+7+9+10,5,7,0,1,0,0,0,1,1,0,1,1,0.388666666666667,-0.945033200739809
2+6+7+9+10,5,8,0,1,0,0,0,1,1,0,1,1,0.391,-0.939047718996771
2+6+7+9+10,5,9,0,1,0,0,0,1,1,0,1,1,0.376666666666667,-0.97639465594386
2+6+7+9+10,5,10,0,1,0,0,0,1,1,0,1,1,0.377333333333333,-0.974626308887118
2+6+7+9+10,5,11,0,1,0,0,0,1,1,0,1,1,0.343666666666667,-1.06808308363329
2+6+7+9+10,5,12,0,1,0,0,0,1,1,0,1,1,0.343,-1.0700248318162
2+6+7+9+10,5,13,0,1,0,0,0,1,1,0,1,1,0.266333333333333,-1.32300662188397
4+5+7+8+9,5,1,0,0,0,1,1,0,1,1,1,0,0.934333333333333,-0.067922016485459
4+5+7+8+9,5,2,0,0,0,1,1,0,1,1,1,0,0.696333333333333,-0.361926806093681
4+5+7+8+9,5,3,0,0,0,1,1,0,1,1,1,0,0.62,-0.478035800943
4+5+7+8+9,5,4,0,0,0,1,1,0,1,1,1,0,0.532666666666667,-0.629859441324027
4+5+7+8+9,5,5,0,0,0,1,1,0,1,1,1,0,0.504,-0.685179010910768
4+5+7+8+9,5,6,0,0,0,1,1,0,1,1,1,0,0.472,-0.750776293396582
4+5+7+8+9,5,7,0,0,0,1,1,0,1,1,1,0,0.47,-0.755022584278033
4+5+7+8+9,5,8,0,0,0,1,1,0,1,1,1,0,0.431,-0.841647188878389
4+5+7+8+9,5,9,0,0,0,1,1,0,1,1,1,0,0.418666666666667,-0.870680220622103
4+5+7+8+9,5,10,0,0,0,1,1,0,1,1,1,0,0.397666666666667,-0.922141145552331
4+5+7+8+9,5,11,0,0,0,1,1,0,1,1,1,0,0.382333333333333,-0.961462450520876
4+5+7+8+9,5,12,0,0,0,1,1,0,1,1,1,0,0.365333333333333,-1.00694510014229
4+5+7+8+9,5,13,0,0,0,1,1,0,1,1,1,0,0.34,-1.07880966137193
5+6+7+8+9,5,1,0,0,0,0,1,1,1,1,1,0,0.940666666666667,-0.061166435237488
5+6+7+8+9,5,2,0,0,0,0,1,1,1,1,1,0,0.868666666666667,-0.140795809965456
5+6+7+8+9,5,3,0,0,0,0,1,1,1,1,1,0,0.863666666666667,-0.146568387088137
5+6+7+8+9,5,4,0,0,0,0,1,1,1,1,1,0,0.721,-0.327116141697188
5+6+7+8+9,5,5,0,0,0,0,1,1,1,1,1,0,0.679333333333333,-0.386643353867577
5+6+7+8+9,5,6,0,0,0,0,1,1,1,1,1,0,0.665666666666667,-0.406966234234432
5+6+7+8+9,5,7,0,0,0,0,1,1,1,1,1,0,0.698666666666667,-0.358581522209314
5+6+7+8+9,5,8,0,0,0,0,1,1,1,1,1,0,0.536,-0.623621117911335
5+6+7+8+9,5,9,0,0,0,0,1,1,1,1,1,0,0.548333333333333,-0.600871904450774
5+6+7+8+9,5,10,0,0,0,0,1,1,1,1,1,0,0.503,-0.687165108882398
5+6+7+8+9,5,11,0,0,0,0,1,1,1,1,1,0,0.451333333333333,-0.795549114178026
5+6+7+8+9,5,12,0,0,0,0,1,1,1,1,1,0,0.441,-0.818710403535291
5+6+7+8+9,5,13,0,0,0,0,1,1,1,1,1,0,0.479,-0.736054681571222
6+7+8+9+10,5,1,0,0,0,0,0,1,1,1,1,1,0.907666666666667,-0.096878074976487
6+7+8+9+10,5,2,0,0,0,0,0,1,1,1,1,1,0.72,-0.328504066972036
6+7+8+9+10,5,3,0,0,0,0,0,1,1,1,1,1,0.623666666666667,-0.472139241376157
6+7+8+9+10,5,4,0,0,0,0,0,1,1,1,1,1,0.565666666666667,-0.56975030241602
6+7+8+9+10,5,5,0,0,0,0,0,1,1,1,1,1,0.509666666666667,-0.673998361721184
6+7+8+9+10,5,6,0,0,0,0,0,1,1,1,1,1,0.487666666666667,-0.718123166630122
6+7+8+9+10,5,7,0,0,0,0,0,1,1,1,1,1,0.454,-0.789658080940789
6+7+8+9+10,5,8,0,0,0,0,0,1,1,1,1,1,0.434,-0.834710744881732
